state,city,airport,locid,ownership,hub,role,Current,year5,enplaned,based,Devestimate
AL,Huntsville,Huntsville Executive Airport Tom Sharp Jr Field,MDQ,PU,,Regional,GA,GA,0,98,"$4,192,671"
AL,Huntsville,Huntsville International-Carl T Jones Field,HSV,PU,S,,P,P,"523,248",76,"$118,503,615"
AL,Jackson,Jackson Municipal,4R3,PU,,Unclassified,GA,GA,0,4,"$1,673,827"
AL,Jasper,Walker County-Bevill Field,JFX,PU,,Regional,GA,GA,0,48,"$2,359,720"
AL,Lanett,Lanett Municipal,7A3,PU,,Basic,GA,GA,0,12,"$1,874,927"
AL,Marion,Vaiden Field,A08,PU,,Basic,GA,GA,0,10,"$5,763,562"
AL,Mobile,Mobile Downtown,BFM,PU,,Regional,GA,GA,"1,412",35,"$19,018,909"
AL,Mobile,Mobile Regional,MOB,PU,N,,P,P,"288,376",78,"$26,037,090"
AL,Monroeville,Monroe County,MVC,PU,,Basic,GA,GA,5,13,"$2,126,307"
AL,Montgomery,Montgomery Regional (Dannelly Field),MGM,PU,N,,P,P,"169,764",136,"$35,619,356"
AL,Muscle Shoals,Northwest Alabama Regional,MSL,PU,,Regional,GA,GA,"1,490",58,"$11,276,635"
AL,Oneonta,Robbins Field,20A,PU,,Basic,GA,GA,0,11,"$2,163,865"
AL,Ozark,Blackwell Field,71J,PU,,Local,GA,GA,0,24,"$1,742,077"
AL,Pell City,St Clair County,PLR,PU,,Local,R,R,0,85,"$2,802,689"
AL,Prattville,Prattville-Grouby Field,1A9,PU,,Regional,GA,GA,0,33,"$2,251,713"
AL,Reform,North Pickens,3M8,PU,,Local,GA,GA,0,15,"$1,394,734"
AL,Roanoke,Roanoke Municipal,7A5,PU,,Basic,GA,GA,0,12,"$3,000,784"
AL,Russellville,Bill Pugh Field,M22,PU,,Basic,GA,GA,0,9,"$4,839,172"
AL,Scottsboro,Scottsboro Municipal-Word Field,4A6,PU,,Local,GA,GA,0,31,"$1,509,400"
AL,Selma,Craig Field,SEM,PU,,Basic,GA,GA,0,14,"$2,012,582"
AL,St. Elmo,St Elmo,2R5,PU,,Local,GA,GA,0,22,"$3,359,904"
AL,Sylacauga,Merkel Field Sylacauga Municipal,SCD,PU,,Local,GA,GA,0,54,"$1,583,655"
AL,Talladega,Talladega Municipal,ASN,PU,,Regional,GA,GA,0,47,"$1,650,705"
AL,Troy,Troy Municipal Airport at N Kenneth Campbell Field,TOI,PU,,Regional,GA,GA,29,43,"$3,501,314"
AL,Tuscaloosa,Tuscaloosa Regional,TCL,PU,,National,GA,GA,"1,820",100,"$2,501,967"
AL,Tuskegee,Moton Field Municipal,06A,PU,,Local,GA,GA,0,15,"$2,178,770"
AL,Union Springs,Franklin Field,07A,PU,,Basic,GA,GA,0,11,"$3,670,918"
AL,Wetumpka,Wetumpka Municipal,08A,PU,,Local,GA,GA,0,71,"$1,838,354"
AR,Almyra,Almyra Municipal,M73,PU,,Basic,GA,GA,0,9,"$2,231,667"
AR,Arkadelphia,Dexter B Florence Memorial Field,ADF,PU,,Local,GA,GA,2,28,"$2,767,667"
AR,Ash Flat,Sharp County Regional,CVK,PU,,Basic,GA,GA,1,14,"$1,466,559"
AR,Augusta,Woodruff County,M60,PU,,Unclassified,GA,GA,0,0,$0
AR,Batesville,Batesville Regional,BVX,PU,,Local,GA,GA,10,51,"$2,041,734"
AR,Benton,Saline County Regional,SUZ,PU,,Regional,GA,GA,0,66,"$1,590,220"
AR,Bentonville,Bentonville Municipal/Louise M Thaden Field,VBT,PU,,Regional,GA,GA,9,75,"$4,560,333"
AR,Berryville,Carroll County,4M1,PU,,Local,GA,GA,1,15,"$1,425,777"
AR,Blytheville,Arkansas International,BYH,PU,,Unclassified,GA,GA,2,6,$0
AR,Blytheville,Blytheville Municipal,HKA,PU,,Basic,GA,GA,0,14,"$1,058,041"
AR,Brinkley,Frank Federer Memorial,M36,PU,,Basic,GA,GA,0,10,"$1,125,627"
AR,Calico Rock,Calico Rock-Izard County,37T,PU,,Unclassified,GA,GA,1,4,$0
AR,Camden,Harrell Field,CDH,PU,,Basic,GA,GA,1,12,"$1,360,000"
AR,Carlisle,Carlisle Municipal,4M3,PU,,Local,GA,GA,0,24,"$1,024,400"
AR,Clarendon,Clarendon Municipal,4M8,PU,,Basic,GA,GA,0,11,"$1,008,944"
AR,Clarksville,Clarksville Municipal,H35,PU,,Local,GA,GA,6,19,"$1,004,445"
AR,Clinton,Clinton Municipal,CCA,PU,,Local,GA,GA,1,15,"$1,305,556"
AR,Colt,Delta Regional,DRP,PU,,Basic,GA,GA,0,5,"$1,450,000"
AR,Conway,Cantrell Field,CXW,PU,,Local,GA,GA,0,56,"$3,120,000"
AR,Corning,Corning Municipal,4M9,PU,,Basic,GA,GA,0,11,"$1,259,400"
AR,Crossett,Z M Jack Stell Field,CRT,PU,,Local,GA,GA,2,16,"$912,710"
AR,Danville,Danville Municipal,32A,PU,,Unclassified,GA,GA,0,8,$0
AR,De Queen,J Lynn Helms Sevier County,DEQ,PU,,Basic,GA,GA,1,11,"$877,778"
AR,De Witt,De Witt Municipal,5M1,PU,,Local,GA,GA,0,18,"$1,037,822"
AR,Dumas,Billy Free Municipal,0M0,PU,,Basic,GA,GA,0,14,"$1,318,028"
AR,El Dorado,South Arkansas Regional at Goodwin Field,ELD,PU,,Regional,CS,CS,"3,718",22,"$1,696,789"
AR,Fayetteville,Drake Field,FYV,PU,,Regional,GA,GA,"1,435",109,"$3,145,000"
AR,Fayetteville/Springdale/,Northwest Arkansas Regional,XNA,PU,S,,P,P,"619,157",8,"$24,833,322"
AR,Flippin,Marion County Regional,FLP,PU,,Local,GA,GA,0,19,"$1,055,556"
AR,Fordyce,Fordyce Municipal,5M4,PU,,Unclassified,GA,GA,0,2,$0
AR,Forrest City,Forrest City Municipal,FCY,PU,,Unclassified,GA,GA,1,3,$0
AR,Fort Smith,Fort Smith Regional,FSM,PU,N,,P,P,"90,214",102,"$7,829,000"
AR,Harrison,Boone County,HRO,PU,,Regional,CS,CS,"4,379",44,"$1,358,312"
AR,Heber Springs,Heber Springs Municipal,HBZ,PU,,Local,GA,GA,1,39,"$1,740,000"
AR,Helena/West Helena,Thompson-Robbins,HEE,PU,,Local,GA,GA,2,29,"$6,352,436"
AR,Hope,Hope Municipal,M18,PU,,Local,GA,GA,0,22,"$1,146,778"
AR,Horseshoe Bend,Horseshoe Bend,6M2,PU,,Basic,GA,GA,0,10,"$2,262,000"
AR,Hot Springs,Memorial Field,HOT,PU,,Regional,GA,GA,"2,471",79,"$4,028,684"
AR,Jonesboro,Jonesboro Municipal,JBR,PU,,Regional,CS,CS,"5,056",119,"$1,508,000"
AR,Lake Village,Lake Village Municipal,M32,PU,,Basic,GA,GA,1,14,"$1,133,111"
AR,Little Rock,Bill and Hillary Clinton National/Adams Field,LIT,PU,S,,P,P,"1,005,251",170,"$198,362,222"
AR,Magnolia,Magnolia Municipal,AGO,PU,,Basic,GA,GA,0,13,"$2,005,000"
AR,Malvern,Malvern Municipal,M78,PU,,Local,GA,GA,0,23,"$1,464,515"
AR,Manila,Manila Municipal,MXA,PU,,Local,GA,GA,0,24,"$1,773,084"
AR,Marianna,Marianna/Lee County-Steve Edwards Field,6M7,PU,,Basic,GA,GA,0,12,"$1,802,142"
AR,Marked Tree,Marked Tree Municipal,6M8,PU,,Unclassified,GA,GA,0,1,$0
AR,Marshall,Searcy County,4A5,PU,,Unclassified,GA,GA,0,3,$0
AR,McGehee,McGehee Municipal,7M1,PU,,Basic,GA,GA,0,12,"$1,070,352"
AR,Melbourne,Melbourne Municipal-John E Miller Field,42A,PU,,Local,GA,GA,0,18,"$1,110,515"
AR,Mena,Mena Intermountain Municipal,MEZ,PU,,Local,GA,GA,8,37,"$4,510,889"
AR,Monticello,Monticello Municipal/Ellis Field,LLQ,PU,,Local,GA,GA,1,20,"$2,044,687"
AR,Morrilton,Morrilton Municipal,BDQ,PU,,Local,GA,GA,0,33,"$899,450"
AR,Morrilton,Petit Jean Park,MPJ,PU,,Unclassified,GA,GA,0,3,$0
AR,Mount Ida,Bearce,7M3,PU,,Basic,GA,GA,0,9,"$1,450,177"
AR,Mountain Home,Baxter County,BPK,PU,,Local,GA,GA,6,27,"$1,413,111"
AR,Nashville,Howard County,M77,PU,,Unclassified,GA,GA,0,2,$0
AR,Newport,Newport Municipal,M19,PU,,Local,GA,GA,1,28,"$1,581,000"
AR,North Little Rock,North Little Rock Municipal,ORK,PU,,Regional,R,R,0,129,"$1,241,668"
AR,Osceola,Osceola Municipal,7M4,PU,,Basic,GA,GA,0,13,"$907,631"
AR,Ozark,Ozark-Franklin County,7M5,PU,,Basic,GA,GA,3,13,"$1,255,111"
AR,Paragould,Kirk Field,PGR,PU,,Local,GA,GA,7,50,"$1,259,999"
AR,Paris/Subiaco,Paris Municipal,7M6,PU,,Unclassified,GA,GA,0,7,$0
AR,Piggott,Piggott Municipal,7M7,PU,,Basic,GA,GA,0,9,"$1,450,719"
AR,Pine Bluff,Grider Field,PBF,PU,,Local,GA,GA,4,49,"$1,609,919"
AR,Pocahontas,Pocahontas Municipal,M70,PU,,Local,GA,GA,0,25,"$957,759"
AR,Rogers,Rogers Executive-Carter Field,ROG,PU,,National,GA,GA,187,115,"$2,188,000"
AR,Russellville,Russellville Regional,RUE,PU,,Regional,GA,GA,3,52,"$1,687,859"
AR,Searcy,Searcy Municipal,SRC,PU,,Local,GA,GA,4,86,"$1,782,237"
AR,Sheridan,Sheridan Municipal,9M8,PU,,Local,GA,GA,0,20,"$1,620,000"
AR,Siloam Springs,Smith Field,SLG,PU,,Local,GA,GA,6,37,"$876,111"
AR,Springdale,Springdale Municipal,ASG,PU,,Regional,GA,GA,10,97,"$2,700,000"
AR,Stuttgart,Stuttgart Municipal,SGT,PU,,Local,GA,GA,2,38,"$1,818,679"
AR,Texarkana,Texarkana Regional-Webb Field,TXK,PU,N,,P,P,"37,229",54,"$25,373,300"
AR,Waldron,Waldron Municipal,M27,PU,,Unclassified,GA,GA,1,5,$0
AR,Walnut Ridge,Walnut Ridge Regional,ARG,PU,,Local,GA,GA,1,20,"$1,797,415"
AR,Warren,Warren Municipal,3M9,PU,,Basic,GA,GA,1,10,"$925,778"
AR,West Memphis,West Memphis Municipal,AWM,PU,,Regional,R,R,11,129,"$4,246,492"
AR,Wynne,Wynne Municipal,M65,PU,,Unclassified,GA,GA,0,2,$0
AS,Fitiuta Village,Fitiuta,FAQ,PU,,Basic,GA,GA,650,0,"$1,208,772"
AS,Ofu Village,Ofu,Z08,PU,,Basic,GA,GA,0,0,"$1,188,889"
AS,Pago Pago,Pago Pago International,PPG,PU,N,,P,P,"55,156",4,"$34,503,564"
AZ,Ajo,Eric Marcus Municipal,P01,PU,,Basic,GA,GA,0,4,"$1,715,813"
AZ,Bagdad,Bagdad,E51,PU,,Basic,GA,GA,0,4,"$2,064,573"
AZ,Benson,Benson Municipal,E95,PU,,Local,GA,GA,0,43,"$2,833,907"
AZ,Bisbee,Bisbee Municipal,P04,PU,,Unclassified,GA,GA,0,8,$0
AZ,Buckeye,Buckeye Municipal,BXK,PU,,Local,GA,GA,2,65,"$3,132,755"
AZ,Bullhead City,Laughlin/Bullhead International,IFP,PU,N,,P,P,"99,443",24,"$21,141,367"
AZ,Casa Grande,Casa Grande Municipal,CGZ,PU,,Local,GA,GA,3,91,"$2,353,163"
AZ,Chandler,Chandler Municipal,CHD,PU,,Regional,R,R,294,297,"$8,282,994"
AZ,Chinle,Chinle Municipal,E91,NA,,Basic,GA,GA,0,3,"$869,433"
AZ,Cibecue,Cibecue,Z95,NA,,Basic,GA,GA,0,0,"$2,848,429"
AZ,Clifton/Morenci,Greenlee County,CFT,PU,,Unclassified,GA,GA,0,1,$0
AZ,Colorado City,Colorado City Municipal,AZC,PU,,Local,GA,GA,0,16,"$3,351,265"
AZ,Coolidge,Coolidge Municipal,P08,PU,,Local,GA,GA,0,32,"$2,942,306"
AZ,Cottonwood,Cottonwood,P52,PU,,Basic,GA,GA,0,14,"$2,631,478"
AZ,Douglas Bisbee,Bisbee Douglas International,DUG,PU,,Basic,GA,GA,0,5,"$2,424,649"
AZ,Eloy,Eloy Municipal,E60,PU,,Local,GA,GA,0,21,"$4,966,090"
AZ,Flagstaff,Flagstaff Pulliam,FLG,PU,N,,P,P,"68,123",134,"$12,521,560"
AZ,Fort Huachuca Sierra Vista,Sierra Vista Municipal-Libby AAF,FHU,MR,,Local,GA,GA,301,45,"$9,864,993"
AZ,Gila Bend,Gila Bend Municipal,E63,PU,,Basic,GA,GA,0,4,"$692,521"
AZ,Glendale,Glendale Municipal,GEU,PU,,Regional,R,R,18,264,"$1,407,895"
AZ,Globe,San Carlos Apache,P13,NA,,Basic,GA,GA,0,3,"$2,027,733"
AZ,Goodyear,Phoenix Goodyear,GYR,PU,,Regional,R,R,2,198,"$18,065,012"
AZ,Grand Canyon,Grand Canyon National Park,GCN,PU,N,,P,P,"340,808",38,"$20,669,603"
AZ,Holbrook,Holbrook Municipal,P14,PU,,Basic,GA,GA,0,9,"$6,288,000"
AZ,Kayenta,Kayenta,0V7,NA,,Basic,GA,GA,60,0,"$2,933,451"
AZ,Kingman,Kingman,IGM,PU,,Regional,GA,GA,401,156,"$3,129,007"
AZ,Lake Havasu City,Lake Havasu City,HII,PU,,Regional,GA,GA,10,88,"$768,725"
AZ,Marana,Marana Regional,AVQ,PU,,Regional,R,R,37,201,"$4,822,722"
AZ,Marana,Pinal Airpark,MZJ,PU,,Unclassified,GA,GA,0,5,$0
AZ,Maricopa,Ak-Chin Regional,A39,PU,,Basic,GA,GA,0,14,"$5,641,446"
AZ,Mesa,Falcon Field,FFZ,PU,,Regional,R,R,0,659,"$7,093,604"
AZ,Nogales,Nogales International,OLS,PU,,Local,GA,GA,0,22,"$1,946,254"
AZ,Page,Page Municipal,PGA,PU,N,,P,P,"21,616",53,"$7,243,440"
AZ,Parker,Avi Suquilla,P20,NA,,Local,GA,GA,1,19,"$7,250,583"
AZ,Payson,Payson,PAN,PU,,Local,GA,GA,2,59,"$3,617,819"
AZ,Peach Springs,Grand Canyon West,1G4,NA,N,,P,P,"128,515",0,"$13,451,153"
AZ,Phoenix,Phoenix Deer Valley,DVT,PU,,National,R,R,3,949,"$19,928,644"
AZ,Phoenix,Phoenix Sky Harbor International,PHX,PU,L,,P,P,"20,344,867",64,"$39,128,360"
AZ,Phoenix,Phoenix-Mesa Gateway,IWA,PU,S,,P,P,"669,807",105,"$27,155,878"
AZ,Polacca,Polacca,P10,NA,,Basic,GA,GA,0,0,"$4,928,134"
AZ,Prescott,Ernest A Love Field,PRC,PU,,Regional,CS,CS,"3,862",205,"$8,064,447"
AZ,Safford,Safford Regional,SAD,PU,,Local,GA,GA,0,49,"$676,822"
AZ,San Manuel,San Manuel,E77,PR,,Unclassified,GA,GA,0,19,$0
AZ,Scottsdale,Scottsdale,SDL,PU,,National,R,R,"1,233",325,"$12,413,046"
AZ,Sedona,Sedona,SEZ,PU,,Regional,GA,GA,55,60,"$8,578,947"
AZ,Show Low,Show Low Regional,SOW,PU,,Local,GA,GA,"1,899",40,"$5,684,210"
AZ,Springerville,Springerville Municipal,JTC,PU,,Local,GA,GA,0,15,"$2,729,866"
AZ,St Johns,St Johns Industrial Air Park,SJN,PU,,Basic,GA,GA,0,5,"$1,024,646"
AZ,Taylor,Taylor,TYL,PU,,Basic,GA,GA,0,11,"$2,168,900"
AZ,Tuba City,Tuba City,T03,NA,,Basic,GA,GA,0,0,"$2,772,024"
AZ,Tucson,Ryan Field,RYN,PU,,Regional,R,R,0,183,"$7,880,113"
AZ,Tucson,Tucson International,TUS,PU,S,,P,P,"1,597,247",283,"$25,155,598"
AZ,Whiteriver,Whiteriver,E24,NA,,Basic,GA,GA,0,0,"$2,722,923"
AZ,Wickenburg,Wickenburg Municipal,E25,PU,,Local,GA,GA,6,36,"$4,227,831"
AZ,Willcox,Cochise County,P33,PU,,Local,GA,GA,0,21,"$1,023,633"
AZ,Williams,H A Clark Memorial Field,CMR,PU,,Basic,GA,GA,0,3,"$1,756,585"
AZ,Window Rock,Window Rock,RQE,NA,,Basic,GA,GA,0,0,"$7,296,046"
AZ,Winslow,Winslow-Lindbergh Regional,INW,PU,,Basic,GA,GA,0,12,"$8,264,547"
AZ,Yuma,Yuma MCAS/Yuma International,NYL,MN,N,,P,P,"90,732",182,"$16,935,601"
CA,Alturas,Alturas Municipal,AAT,PU,,Basic,GA,GA,0,9,"$2,189,693"
CA,Apple Valley,Apple Valley,APV,PU,,Local,GA,GA,0,129,"$13,902,775"
CA,Arcata/Eureka,Arcata,ACV,PU,N,,P,P,"51,688",14,"$14,939,358"
CA,Atwater,Castle,MER,PU,,Regional,GA,GA,153,78,"$6,815,765"
CA,Auburn,Auburn Municipal,AUN,PU,,Regional,GA,GA,0,205,"$1,444,434"
CA,Bakersfield,Bakersfield Municipal,L45,PU,,Local,GA,GA,0,86,"$1,746,027"
CA,Bakersfield,Meadows Field,BFL,PU,N,,P,P,"140,007",219,"$48,123,060"
CA,Banning,Banning Municipal,BNG,PU,,Local,GA,GA,0,38,"$4,110,000"
CA,Beckwourth,Nervino,O02,PU,,Local,GA,GA,0,16,"$1,182,555"
CA,Big Bear City,Big Bear City,L35,PU,,Regional,GA,GA,0,131,"$5,600,000"
CA,Bishop,Bishop,BIH,PU,,Local,GA,GA,1,45,"$9,800,000"
CA,Blythe,Blythe,BLH,PU,,Basic,GA,GA,0,6,"$2,140,667"
CA,Boonville,Boonville,D83,PU,,Basic,GA,GA,0,10,"$890,746"
CA,Borrego Springs,Borrego Valley,L08,PU,,Basic,GA,GA,0,12,"$2,486,000"
CA,Brawley,Brawley Municipal,BWC,PU,,Local,GA,GA,0,62,"$10,207,222"
CA,Bridgeport,Bryant Field,O57,PU,,Unclassified,GA,GA,0,1,$0
CA,Burbank,Bob Hope,BUR,PU,M,,P,P,"1,928,491",86,"$300,850,544"
CA,Byron,Byron,C83,PU,,Local,R,R,0,87,"$1,420,139"
CA,Calexico,Calexico International,CXL,PU,,Local,GA,GA,4,26,"$8,717,000"
CA,California City,California City Municipal,L71,PU,,Local,GA,GA,0,15,"$3,967,347"
CA,Camarillo,Camarillo,CMA,PU,,National,R,R,7,488,"$24,483,333"
CA,Cameron Park,Cameron Airpark,O61,PU,,Local,GA,GA,0,94,$0
CA,Carlsbad,McClellan-Palomar,CRQ,PU,N,,P,P,"50,056",296,"$33,179,225"
CA,Cedarville,Cedarville,O59,PU,,Unclassified,GA,GA,0,4,$0
CA,Chemehuevi Valley,Chemehuevi Valley,49X,NA,,Basic,GA,GA,0,0,"$1,373,667"
CA,Chester,Rogers Field,O05,PU,,Basic,GA,GA,0,0,"$1,720,000"
CA,Chico,Chico Municipal,CIC,PU,N,,P,P,"17,141",106,"$20,695,544"
CA,Chino,Chino,CNO,PU,,National,R,R,8,480,"$23,063,813"
CA,Chowchilla,Chowchilla,2O6,PU,,Local,GA,GA,0,19,"$2,441,333"
CA,Cloverdale,Cloverdale Municipal,O60,PU,,Local,GA,GA,0,17,"$1,897,371"
CA,Coalinga,New Coalinga Municipal,C80,PU,,Basic,GA,GA,2,9,"$1,763,159"
CA,Columbia,Columbia,O22,PU,,Local,GA,GA,0,138,"$3,876,568"
CA,Colusa,Colusa County,O08,PU,,Local,GA,GA,0,36,"$1,766,444"
CA,Compton,Compton/Woodley,CPM,PU,,Regional,R,R,0,161,"$800,000"
CA,Concord,Buchanan Field,CCR,PU,,National,R,R,64,392,"$9,700,555"
CA,Corning,Corning Municipal,0O4,PU,,Local,GA,GA,0,16,"$696,390"
CA,Corona,Corona Municipal,AJO,PU,,Local,GA,GA,0,251,$0
CA,Covelo,Round Valley,O09,PU,,Unclassified,GA,GA,0,5,$0
CA,Crescent City,Jack McNamara Field,CEC,PU,N,,P,P,"13,701",26,"$23,589,267"
CA,Daggett,Barstow-Daggett,DAG,PU,,Basic,GA,GA,0,12,"$5,615,000"
CA,Davis,University,EDU,PU,,Local,GA,GA,0,44,"$1,992,889"
CA,Davis/Woodland/Winters,Yolo County,DWA,PU,,Local,GA,GA,0,84,"$2,715,341"
CA,Delano,Delano Municipal,DLO,PU,,Basic,GA,GA,0,14,"$6,450,667"
CA,Dinsmore,Dinsmore,D63,PU,,Unclassified,GA,GA,0,0,$0
CA,Dorris,Butte Valley,A32,PU,,Unclassified,GA,GA,0,1,"$290,000"
CA,Dunsmuir,Dunsmuir Municipal-Mott,1O6,PU,,Basic,GA,GA,0,10,"$1,044,443"
CA,El Monte,El Monte,EMT,PU,,Regional,R,R,0,231,"$18,424,315"
CA,Eureka,Kneeland,O19,PU,,Unclassified,GA,GA,0,0,$0
CA,Eureka,Murray Field,EKA,PU,,Local,GA,GA,0,49,"$4,099,561"
CA,Fall River Mills,Fall River Mills,O89,PU,,Basic,GA,GA,0,10,"$856,000"
CA,Fallbrook,Fallbrook Community Airpark,L18,PU,,Local,GA,GA,0,100,"$6,683,333"
CA,Firebaugh,Firebaugh,F34,PU,,Basic,GA,GA,0,12,"$846,974"
CA,Fort Jones,Scott Valley,A30,PU,,Local,GA,GA,0,19,"$1,060,000"
CA,Fortuna,Rohnerville,FOT,PU,,Basic,GA,GA,0,10,"$2,593,343"
CA,Franklin,Franklin Field,F72,PU,,Basic,GA,GA,0,12,"$2,100,000"
CA,Fresno,Fresno Chandler Executive,FCH,PU,,Regional,R,R,0,122,"$990,000"
CA,Fresno,Fresno Yosemite International,FAT,PU,S,,P,P,"710,353",155,"$49,457,730"
CA,Fullerton,Fullerton Municipal,FUL,PU,,Regional,R,R,0,240,"$1,533,333"
CA,Garberville,Garberville,O16,PU,,Local,GA,GA,0,18,"$1,767,971"
CA,Georgetown,Georgetown,E36,PU,,Local,GA,GA,0,33,"$908,500"
CA,Grass Valley,Nevada County Air Park,GOO,PU,,Local,GA,GA,22,133,"$1,490,000"
CA,Groveland,Pine Mountain Lake,E45,PU,,Local,GA,GA,0,24,$0
CA,Gustine,Gustine,3O1,PU,,Local,GA,GA,0,16,"$2,439,372"
CA,Half Moon Bay,Half Moon Bay,HAF,PU,,Local,R,R,0,28,"$875,000"
CA,Hanford,Hanford Municipal,HJO,PU,,Local,GA,GA,0,36,"$1,675,295"
CA,Happy Camp,Happy Camp,36S,PU,,Unclassified,GA,GA,0,0,$0
CA,Hawthorne,Jack Northrop Field/Hawthorne Municipal,HHR,PU,,Regional,R,R,353,99,"$7,903,333"
CA,Hayfork,Hayfork,F62,PU,,Basic,GA,GA,0,4,"$75,000"
CA,Hayward,Hayward Executive,HWD,PU,,National,R,R,18,390,"$9,522,778"
CA,Healdsburg,Healdsburg Municipal,HES,PU,,Local,GA,GA,0,46,"$3,082,712"
CA,Hemet,Hemet-Ryan,HMT,PU,,Regional,GA,GA,0,65,"$2,231,888"
CA,Hollister,Hollister Municipal,CVH,PU,,Local,GA,GA,0,108,"$5,466,666"
CA,Hoopa,Hoopa,O21,PU,,Basic,GA,GA,0,1,$0
CA,Imperial,Imperial County,IPL,PU,,Local,GA,GA,"2,470",43,"$6,290,000"
CA,Independence,Independence,2O7,PU,,Unclassified,GA,GA,0,2,$0
CA,Inyokern,Inyokern,IYK,PU,,Basic,GA,GA,0,0,"$11,435,200"
CA,Jackson,Westover Field Amador County,JAQ,PU,,Local,GA,GA,0,117,"$11,586,000"
CA,Kernville,Kern Valley,L05,PU,,Basic,GA,GA,0,10,"$3,024,534"
CA,King City,Mesa Del Rey,KIC,PU,,Local,GA,GA,0,20,"$1,222,222"
CA,La Verne,Brackett Field,POC,PU,,Regional,R,R,0,230,"$4,266,667"
CA,Lakeport,Lampson Field,1O2,PU,,Local,GA,GA,0,55,"$4,369,457"
CA,Lancaster,General Wm J Fox Airfield,WJF,PU,,Regional,GA,GA,4,147,"$21,800,000"
CA,Lee Vining,Lee Vining,O24,PU,,Unclassified,GA,GA,0,1,$0
CA,Lincoln,Lincoln Regional/Karl Harder Field,LHM,PU,,Regional,R,R,0,178,"$1,812,500"
CA,Littleriver,Little River,LLR,PU,,Local,GA,GA,0,18,"$4,500,900"
CA,Livermore,Livermore Municipal,LVK,PU,,Regional,R,R,19,462,"$3,168,278"
CA,Lompoc,Lompoc,LPC,PU,,Local,GA,GA,0,48,"$4,463,405"
CA,Lone Pine,Lone Pine,O26,PU,,Basic,GA,GA,0,5,"$4,208,334"
CA,Long Beach,Long Beach/Daugherty Field,LGB,PU,S,,P,P,"1,368,923",366,"$117,856,907"
CA,Los Angeles,Los Angeles International,LAX,PU,L,,P,P,"34,314,197",5,"$388,620,000"
CA,Los Angeles,Whiteman,WHP,PU,,Regional,R,R,0,475,"$5,555,350"
CA,Los Banos,Los Banos Municipal,LSN,PU,,Local,GA,GA,0,18,"$2,225,000"
CA,Lost Hills,Lost Hills-Kern County,L84,PU,,Unclassified,GA,GA,0,0,$0
CA,Madera,Madera Municipal,MAE,PU,,Regional,GA,GA,0,77,"$5,195,889"
CA,Mammoth Lakes,Mammoth Yosemite,MMH,PU,N,,P,P,"25,916",7,"$34,547,654"
CA,Marina,Marina Municipal,OAR,PU,,Local,GA,GA,0,44,"$1,291,667"
CA,Mariposa,Mariposa-Yosemite,MPI,PU,,Local,GA,GA,0,26,"$6,357,927"
CA,Marysville,Yuba County,MYV,PU,,Local,GA,GA,0,63,"$4,773,320"
CA,Mendota,William Robert Johnston Municipal,M90,PU,,Unclassified,GA,GA,0,0,$0
CA,Merced,Merced Regional/Macready Field,MCE,PU,,Local,GA,GA,"2,018",61,"$9,389,472"
CA,Modesto,Modesto City County-Harry Sham Field,MOD,PU,,Regional,CS,CS,"4,323",0,"$4,199,377"
CA,Mojave,Mojave Air and Space Port,MHV,PU,,Regional,GA,GA,2,147,"$39,609,966"
CA,Montague,Siskiyou County,SIY,PU,,Local,GA,GA,0,20,"$1,650,000"
CA,Monterey,Monterey Regional,MRY,PU,N,,P,P,"186,935",116,"$61,527,258"
CA,Murrieta/Temecula,French Valley,F70,PU,,Regional,GA,GA,0,196,"$3,214,971"
CA,Napa,Napa County,APC,PU,,Regional,R,R,354,185,"$20,103,500"
CA,Needles,Needles,EED,PU,,Basic,GA,GA,0,13,"$458,333"
CA,Novato,Gnoss Field,DVO,PU,,Regional,R,R,2,202,"$16,355,833"
CA,Oakdale,Oakdale,O27,PU,,Local,GA,GA,0,62,"$552,000"
CA,Oakland,Metropolitan Oakland International,OAK,PU,M,,P,P,"5,069,257",258,"$59,318,045"
CA,Oceano,Oceano County,L52,PU,,Local,GA,GA,0,20,"$3,644,425"
CA,Oceanside,Oceanside Municipal,OKB,PU,,Local,GA,GA,6,68,"$5,705,000"
CA,Ontario,Ontario International,ONT,PU,M,,P,P,"2,037,346",22,"$45,324,000"
CA,Orland,Haigh Field,O37,PU,,Local,GA,GA,0,47,"$599,601"
CA,Oroville,Oroville Municipal,OVE,PU,,Local,GA,GA,0,66,"$1,603,855"
CA,Oxnard,Oxnard,OXR,PU,,Regional,GA,GA,15,165,"$16,900,000"
CA,Palm Springs,Jacqueline Cochran Regional,TRM,PU,,Regional,GA,GA,141,42,"$7,524,667"
CA,Palm Springs,Palm Springs International,PSP,PU,S,,P,P,"953,607",84,"$23,584,183"
CA,Palmdale,Palmdale USAF Plant 42,PMD,MA,,Unclassified,GA,GA,0,0,$0
CA,Palo Alto,Palo Alto,PAO,PU,,Regional,R,R,2,190,"$15,584,800"
CA,Paso Robles,Paso Robles Municipal,PRB,PU,,Regional,GA,GA,0,160,"$3,060,000"
CA,Petaluma,Petaluma Municipal,O69,PU,,Regional,R,R,0,201,"$8,143,112"
CA,Placerville,Placerville,PVF,PU,,Local,GA,GA,0,120,"$934,421"
CA,Porterville,Porterville Municipal,PTV,PU,,Local,GA,GA,0,83,"$887,778"
